,Unnamed: 0,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
5912,5912,2006-05,1148783998.0,met,0.48,52.15,-18.794767985051386,1272.88,-10.900805678246671,-7.893962306804713
5921,5921,2006-08,1156797516.0,met,0.556,54.87,-14.55932731236375,1304.28,-8.702865022644383,-5.856462289719367
5926,5926,2006-08,1155909224.0,met,0.556,54.11,-15.742759265026471,1302.3,-8.841461280545422,-6.901297984481048
5903,5903,2007-03,1174964869.0,met,0.45799999999999996,64.22,0.0,1428.61,0.0,0.0
5928,5928,2007-03,1174809059.0,met,0.45799999999999996,63.6,-0.9654313298037956,1434.54,0.4150887926026042,-1.3805201224064
5932,5932,2007-03,1175057421.0,met,0.45799999999999996,63.77,-0.7007162877608155,1417.23,-0.7965784923806976,0.09586220461988204
5915,5915,2007-04,1175834387.0,met,0.45799999999999996,63.83,-0.6072874493927134,1437.77,0.641182688067428,-1.2484701374601412
5931,5931,2008-02,1203688745.0,met,0.5870000000000001,58.63,-8.704453441295541,1353.11,-5.284857308852661,-3.4195961324428796
5923,5923,2008-05,1210351085.0,met,0.628,60.08,-6.446589847399566,1388.28,-2.8230237783579795,-3.6235660690415865
5930,5930,2008-10,1224187468.0,met,0.662,34.31,-46.57427592650264,940.55,-34.16327759150503,-12.410998334997617
5908,5908,2008-12,1229618482.0,met,0.748,36.07,-43.83369666770477,885.28,-38.03207313402538,-5.801623533679383
5907,5907,2010-08,1281447897.0,met,0.0,42.22,-34.25724073497353,1121.0601,-21.527911746382852,-12.729328988590678
5909,5909,2010-12,1291785575.0,met,78.58,41.17,-35.89224540641544,1228.28,-14.02272138652256,-21.86952401989288
5905,5905,2011-02,1298329950.0,met,129.6,47.65,-25.80193086265961,1315.4399,-7.921693114285902,-17.880237748373712
5918,5918,2011-04,1304174339.0,met,129.6,46.79,-27.141077545935847,1355.66,-5.106362128222527,-22.034715417713322
5924,5924,2011-05,1304206017.0,met,129.6,46.79,-27.141077545935847,1360.48,-4.768971237776572,-22.37210630815927
5927,5927,2011-08,1312787416.0,met,124.35,36.35,-43.397695421986924,1119.46,-21.639915722275486,-21.757779699711428
5911,5911,2011-10,1318785938.0,met,127.39,32.17,-49.90657116163189,1203.66,-15.74607485597888,-34.16049630565301
5929,5929,2011-11,1320416244.0,met,127.39,34.63,-46.07598878853939,1253.23,-12.276268540749392,-33.799720247790006
5910,5910,2012-01,1325410323.0,met,116.67,31.18,-51.4481469947057,1263.02,-11.590987043349823,-39.85715995135588
5920,5920,2012-03,1331287136.0,met,113.5,38.09,-40.688259109311744,1370.87,-4.0416908743463935,-36.64656823496534
5916,5916,2012-07,1342333457.0,met,111.78,30.89,-51.899719713484885,1334.76,-6.569322628289031,-45.330397085195855
5925,5925,2013-04,1366679889.0,met,97.46,35.79,-44.26969791342261,1578.78,10.511616186362973,-54.781314099785575
5919,5919,2013-05,1369452856.0,met,97.32,42.04,-34.53752725007786,1655.35,15.87137147297023,-50.4088987230481
5949,5949,2003-10,1067171579.0,mgm,0.503,15.0,16.64074650077761,1033.77,18.60192971788488,-1.9611832171072687
5954,5954,2005-01,1106823390.0,mgm,7.646,11.9,-7.4650077760497595,1174.55,34.75327834058029,-42.21828611663005
5945,5945,2005-03,1110272355.0,mgm,6.156000000000001,11.93,-7.231726283048209,1219.4301,39.90226357514084,-47.13398985818905
5948,5948,2005-12,1134200657.0,mgm,3.781,37.78,193.77916018662526,1257.37,44.25501646340763,149.5241437232176
5941,5941,2007-01,1168668482.0,mgm,3.658,67.75,426.8273716951789,1414.85,62.32231566146184,364.505056033717
5938,5938,2007-03,1173723214.0,mgm,3.3760000000000003,67.81,427.293934681182,1406.6,61.37581313171873,365.91812154946336
5950,5950,2007-04,1176048123.0,mgm,3.3760000000000003,72.07,460.41990668740283,1443.76,65.6390899808405,394.78081670656235
5942,5942,2007-05,1180287556.0,mgm,3.3680000000000003,76.76,496.8895800933127,1507.51,72.95297316521918,423.9366069280935
5953,5953,2007-10,1192607011.0,mgm,3.1310000000000002,94.5,634.836702954899,1541.24,76.82273441712655,558.0139685377725
5940,5940,2008-10,1225113893.0,mgm,2.5580000000000003,10.18,-20.8398133748056,848.92,-2.605463327329261,-18.234350047476337
5933,5933,2008-12,1229970611.0,mgm,2.583,12.86,0.0,871.63,0.0,0.0
5937,5937,2008-12,1229782605.0,mgm,2.583,13.5,4.97667185069985,904.42,3.7619173273063065,1.2147545233935428
5946,5946,2008-12,1228615645.0,mgm,2.583,10.68,-16.951788491446344,845.22,-3.0299553709716243,-13.92183312047472
5934,5934,2011-09,1315090258.0,mgm,125.73,10.32,-19.751166407465,1204.42,38.18019113614723,-57.93135754361222
5936,5936,2011-11,1320738942.0,mgm,135.3,11.01,-14.385692068429238,1275.92,46.38321306058764,-60.768905129016886
5951,5951,2012-01,1326190859.0,mgm,135.3,11.32,-11.975116640746494,1292.08,48.23721074309052,-60.21232738383701
5943,5943,2012-03,1331443408.0,mgm,136.33,13.71,6.609642301710743,1365.91,56.70754792744629,-50.09790562573555
5939,5939,2012-06,1339308336.0,mgm,140.76,11.39,-11.430793157076195,1314.99,50.865619586292354,-62.29641274336855
5944,5944,2012-11,1352006582.0,mgm,149.21,10.25,-20.295489891135297,1427.59,63.78394502254397,-84.07943491367925
5935,5935,2013-04,1366721498.0,mgm,167.45,12.54,-2.488335925349925,1578.78,81.12960774640615,-83.61794367175608
5947,5947,2013-04,1365722024.0,mgm,167.45,12.86,0.0,1588.85,82.28491447058956,-82.28491447058956
5952,5952,2013-05,1368544737.0,mgm,173.76,15.8,22.861586314152426,1650.34,89.33951332560835,-66.47792701145592
5955,5955,2013-06,1371842579.0,mhfi,42.23,54.41,0.0,1592.4301,0.0,0.0
5956,5956,2013-06,1371822091.0,mhfi,42.23,53.91,-0.9189487226612756,1592.4301,0.0,-0.9189487226612756
5960,5960,2010-08,1282141169.0,mjn,0.0,54.18,-19.49479940564636,1094.16,-16.943607338864545,-2.5511920667818124
5957,5957,2011-05,1306109470.0,mjn,0.0,67.3,0.0,1317.37,0.0,0.0
5959,5959,2011-11,1321470512.0,mjn,0.0,70.99,5.482912332838036,1236.91,-6.107623522624608,11.590535855462644
5961,5961,2011-12,1325348174.0,mjn,0.0,68.73,2.1248142644873798,1249.64,-5.141304265316486,7.266118529803866
5958,5958,2013-04,1366582946.0,mjn,2618.99,81.13,20.54977711738484,1562.5,18.607528636601728,1.9422484807831173
5962,5962,2013-05,1369319540.0,mjn,1283.83,84.54,25.61664190193166,1650.51,25.28826373759841,0.32837816433325884
5967,5967,2003-10,1067170650.0,mkc,0.909,29.55,-35.48034934497817,1033.77,-14.17363365407766,-21.306715690900504
5970,5970,2004-09,1095169688.0,mkc,0.797,34.62,-24.41048034934498,1128.33,-6.323008078107753,-18.087472271237225
5969,5969,2004-11,1101694868.0,mkc,0.8240000000000001,37.27,-18.624454148471607,1178.5699,-2.151956429692239,-16.472497718779366
5972,5972,2005-01,1106631569.0,mkc,0.8240000000000001,38.84,-15.196506550218327,1168.41,-2.995458658851458,-12.201047891366867
5975,5975,2005-03,1110993126.0,mkc,0.7170000000000001,37.36,-18.427947598253272,1188.0699,-1.3632408737307946,-17.064706724522473
5973,5973,2005-04,1113543611.0,mkc,0.733,34.49,-24.694323144104796,1142.62,-5.1366138365615415,-19.557709307543245
5964,5964,2005-09,1126164731.0,mkc,0.8590000000000001,29.28,-36.06986899563318,1231.67,2.256556716950748,-38.32642571258393
5968,5968,2006-05,1147193601.0,mkc,0.7490000000000001,35.25,-23.03493449781659,1325.14,10.016687560710348,-33.05162205852694
5971,5971,2006-08,1156878044.0,mkc,0.675,36.28,-20.786026200873355,1304.28,8.28483424519921,-29.070860446072565
5974,5974,2009-02,1233587420.0,mkc,1.112,32.16,-29.781659388646286,825.44,-31.469750682861623,1.6880912942153328
5966,5966,2010-09,1283320964.0,mkc,78.5,39.87,-12.947598253275109,1080.29,-10.311418110569623,-2.6361801427054856
5963,5963,2011-08,1313370731.0,mkc,60.33,45.8,0.0,1204.49,0.0,0.0
5965,5965,2013-06,1370351836.0,mkc,71.3,69.78,52.358078602620104,1631.38,35.441556177303255,16.91652242531684
5986,5986,2003-11,1067849430.0,mmc,0.596,42.75,46.253848785494355,1059.02,-26.882952795862998,73.13680158135735
5977,5977,2003-12,1071518448.0,mmc,0.5710000000000001,45.32,55.04618542593226,1075.13,-25.770683310434343,80.8168687363666
5984,5984,2004-06,1086211927.0,mmc,0.708,44.27,51.45398563120083,1116.64,-22.904742507197646,74.35872813839849
5980,5980,2005-02,1107762555.0,mmc,0.858,32.32,10.571330824495382,1201.72,-17.03063401431935,27.60196483881473
5979,5979,2007-02,1172366475.0,mmc,0.8540000000000001,29.82,2.018474170372904,1456.38,0.5516470011530049,1.4668271692198993
5976,5976,2007-04,1176182060.0,mmc,0.8540000000000001,29.23,0.0,1448.39,0.0,0.0
5981,5981,2009-01,1231250253.0,mmc,0.521,24.9,-14.813547724940136,934.7,-35.466276348221136,20.652728623280996
5983,5983,2012-07,1343684348.0,mmc,46.66,33.72,15.360930550803964,1379.3199,-4.768750129454093,20.12968068025805
5985,5985,2012-07,1341213741.0,mmc,46.66,32.23,10.263427984946961,1365.51,-5.722215701572098,15.985643686519058
5978,5978,2013-04,1366841615.0,mmc,44.17,37.34,27.74546698597333,1585.16,9.442898666795543,18.302568319177784
5982,5982,2013-04,1366679503.0,mmc,44.17,37.31,27.64283270612385,1578.78,9.00240957200753,18.640423134116322
6007,6007,2003-12,1071517402.0,mmm,0.39899999999999997,82.0,-0.24330900243309345,1068.04,-15.59197995779757,15.348670955364476
5992,5992,2004-06,1086212212.0,mmm,0.349,85.61,4.148418491484181,1116.64,-11.751084697272635,15.899503188756814
6013,6013,2004-09,1095619179.0,mmm,0.315,82.32,0.14598540145984226,1123.5,-11.208933637865217,11.354919039325061
5994,5994,2004-12,1102674218.0,mmm,0.306,78.97,-3.9294403892944088,1188.0,-6.111449187168559,2.1820087978741505
6000,6000,2004-12,1102157352.0,mmm,0.306,81.08,-1.3625304136253096,1191.37,-5.845115503465504,4.482585089840193
6022,6022,2005-02,1107731181.0,mmm,0.272,84.08,2.2871046228710408,1201.72,-5.027147068353703,7.314251691224745
6020,6020,2005-03,1110147853.0,mmm,0.272,86.46,5.182481751824807,1225.3101,-3.1628033793555836,8.34528513118039
6021,6021,2006-06,1150464732.0,mmm,0.24,80.65,-1.8856447688564442,1251.54,-1.0898342724822745,-0.7958104963741695
6002,6002,2006-07,1153172566.0,mmm,0.24,70.66,-14.038929440389305,1236.86,-2.250005927307503,-11.788923513081802
6018,6018,2006-08,1156865061.0,mmm,0.235,71.63,-12.858880778588814,1304.28,3.0782483620873644,-15.937129140676179
6023,6023,2006-08,1156193548.0,mmm,0.235,71.12,-13.479318734793186,1298.8199,2.6467324729517228,-16.126051207744908
5991,5991,2006-12,1167581073.0,mmm,0.34600000000000003,77.93,-5.1946472019464665,1424.73,12.597504208388331,-17.792151410334803
6003,6003,2006-12,1165580944.0,mmm,0.34600000000000003,78.22,-4.841849148418496,1409.84,11.420736092560832,-16.26258524097933
6005,6005,2006-12,1166443127.0,mmm,0.34600000000000003,78.51,-4.489051094890508,1422.48,12.419684983364034,-16.90873607825454
6014,6014,2006-12,1165360011.0,mmm,0.34600000000000003,80.56,-1.9951338199513384,1412.9,11.6625702385939,-13.657704058545233
6024,6024,2006-12,1165973375.0,mmm,0.34600000000000003,79.01,-3.8807785888077833,1413.21,11.68706977626391,-15.567848365071692
5989,5989,2007-01,1169381504.0,mmm,0.34600000000000003,79.25,-3.5888077858880814,1426.37,12.72711466573937,-16.31592245162745
6001,6001,2007-01,1169844897.0,mmm,0.34600000000000003,78.69,-4.270072992700737,1440.13,13.81457801522134,-18.084651007922076
6004,6004,2007-01,1168147753.0,mmm,0.34600000000000003,77.42,-5.815085158150853,1418.34,12.092497609319308,-17.90758276747016
6008,6008,2007-01,1168543789.0,mmm,0.34600000000000003,78.65,-4.318734793187343,1423.8199,12.525578307635165,-16.84431310082251
6019,6019,2007-01,1168965131.0,mmm,0.34600000000000003,79.24,-3.6009732360097413,1431.9,13.16415480546578,-16.765128041475524
6025,6025,2007-01,1169854873.0,mmm,0.34600000000000003,78.69,-4.270072992700737,1440.13,13.81457801522134,-18.084651007922076
6015,6015,2007-03,1173690643.0,mmm,0.35600000000000004,74.73,-9.087591240875911,1406.6,11.164676408525837,-20.252267649401745
5988,5988,2007-05,1180426481.0,mmm,0.45799999999999996,87.35,6.265206812652058,1518.11,19.977397200730245,-13.712190388078186
6027,6027,2007-05,1178335873.0,mmm,0.363,84.21,2.4452554744525434,1495.92,18.223704488157253,-15.778449013704707
6006,6006,2007-06,1180962271.0,mmm,0.45799999999999996,88.11,7.189781021897807,1539.1801,21.642583357701163,-14.452802335803357
6026,6026,2007-06,1181042350.0,mmm,0.45799999999999996,88.19,7.2871046228710386,1530.95,20.99215224486894,-13.7050476219979
5999,5999,2007-07,1183690889.0,mmm,0.45799999999999996,87.76,6.7639902676399055,1530.4399,20.951838650786765,-14.187848383146859
6016,6016,2007-12,1198154241.0,mmm,0.47700000000000004,84.26,2.5060827250608297,1460.12,15.3944030411039,-12.88832031604307
5995,5995,2008-01,1201090702.0,mmm,0.47700000000000004,73.81,-10.206812652068127,1338.6,5.790584274458046,-15.997396926526172
5998,5998,2008-10,1225196195.0,mmm,0.5770000000000001,60.42,-26.496350364963504,940.51,-25.670773632175003,-0.8255767327885017
5996,5996,2011-09,1317083468.0,mmm,31.56,75.19,-8.527980535279811,1175.38,-7.108817462638191,-1.41916307264162
6010,6010,2011-11,1320597740.0,mmm,35.37,79.3,-3.5279805352798124,1261.15,-0.3303486047118014,-3.1976319305680105
6011,6011,2011-11,1320591610.0,mmm,35.37,79.3,-3.5279805352798124,1261.15,-0.3303486047118014,-3.1976319305680105
5987,5987,2011-12,1324866426.0,mmm,35.37,82.2,0.0,1265.33,0.0,0.0
6017,6017,2012-03,1331849626.0,mmm,33.07,90.0,9.489051094890508,1404.17,10.972631645499604,-1.483580550609096
5993,5993,2012-07,1342891591.0,mmm,31.13,89.99,9.476885644768847,1372.78,8.49185587949389,0.9850297652749572
6012,6012,2012-10,1349502081.0,mmm,37.38,94.96,15.523114355231133,1450.99,14.67285214133863,0.8502622138925027
5990,5990,2013-02,1360122345.0,mmm,33.27,101.49,23.46715328467152,1512.12,19.50400290833221,3.963150376339307
6009,6009,2013-04,1366695154.0,mmm,33.66,105.8,28.710462287104612,1578.78,24.772193815052205,3.9382684720524095
5997,5997,2013-05,1368199532.0,mmm,32.04,110.24,34.111922141119216,1633.7,29.112563520978732,4.99935862014048
6033,6033,2004-01,1073254798.0,mnst,0.015,22.27,-58.93416927899686,1122.22,-31.265575906361647,-27.66859337263522
6036,6036,2004-03,1079828940.0,mnst,0.086,23.51,-56.64761202286557,1122.3199,-31.2594571694233,-25.388154853442263
6041,6041,2004-06,1087765573.0,mnst,0.13,24.25,-55.2830536603356,1130.3,-30.770687072909563,-24.512366587426037
6037,6037,2004-08,1093929632.0,mnst,0.145,20.18,-62.7881246542504,1104.24,-32.366826058028536,-30.421298596221877
6031,6031,2005-01,1106826886.0,mnst,0.136,30.3,-44.12686704775954,1174.55,-28.06043572634339,-16.066431321416154
6035,6035,2005-02,1108893594.0,mnst,0.084,28.94,-46.63470403835514,1200.75,-26.455721934704197,-20.178982103650945
6032,6032,2005-03,1111249365.0,mnst,0.10099999999999999,28.47,-47.5013829983404,1188.0699,-27.232360535824967,-20.26902246251544
6030,6030,2006-11,1162372995.0,mnst,0.0,40.51,-25.299649640420427,1367.8101,-16.223521686512555,-9.076127953907877
6039,6039,2007-02,1172002741.0,mnst,0.021,54.32,0.16595980084824527,1457.63,-10.722176942480012,10.888136743328257
6042,6042,2007-04,1176456750.0,mnst,0.021,42.5,-21.630094043887144,1452.85,-11.014945336527171,-10.615148707359973
6044,6044,2007-04,1176584323.0,mnst,0.021,43.89,-19.06693711967545,1447.8,-11.324250857434725,-7.742686262240727
6043,6043,2007-05,1179335998.0,mnst,0.006,47.96,-11.561866125760641,1514.14,-7.261017539215497,-4.300848586545143
6038,6038,2007-10,1192175340.0,mnst,0.002,36.28,-33.09976028028766,1561.8,-4.3419084052642285,-28.75785187502343
6029,6029,2008-01,1201163559.0,mnst,0.002,26.87,-50.451779457864646,1352.0699,-17.18758718357969,-33.26419227428495
6040,6040,2008-10,1225235150.0,mnst,0.0,11.79,-78.25926608888071,930.09,-43.033272882988996,-35.225993205891704
6034,6034,2012-01,1327738207.0,mnst,0.11,107.53,98.28508205790155,1326.0601,-18.780651488074998,117.06573354597654
6028,6028,2013-05,1368250068.0,mnst,0.0,54.23,0.0,1632.6899,0.0,0.0
6054,6054,2004-08,1092681440.0,mo,0.8959999999999999,47.55,-46.222574078262845,1079.34,-23.713467858783623,-22.509106219479214
6080,6080,2004-10,1098267211.0,mo,0.75,47.58,-46.1886451029179,1103.66,-21.99455772696751,-24.19408737595039
6056,6056,2005-01,1105585936.0,mo,0.821,61.63,-30.29857498303551,1177.45,-16.779163868961366,-13.519411114074142
6068,6068,2005-01,1106140942.0,mo,0.821,63.61,-28.05926261026917,1184.63,-16.271689578400526,-11.787573031868643
6069,6069,2005-03,1112115408.0,mo,0.748,64.29,-27.290205835783752,1165.36,-17.633671413930806,-9.656534421852948
6061,6061,2005-04,1112593574.0,mo,0.748,65.18,-26.28364623388373,1176.12,-16.87316676679507,-9.41047946708866
6072,6072,2005-09,1125539269.0,mo,0.833,70.7,-20.04071477041393,1221.59,-13.659398522811605,-6.381316247602325
6060,6060,2006-07,1153210736.0,mo,0.615,76.95,-12.972178240217145,1236.86,-12.580132169487937,-0.3920460707292097
6049,6049,2006-11,1162742053.0,mo,0.45,81.18,-8.188192716579955,1367.34,-3.357953139908824,-4.830239576671129
6064,6064,2006-11,1164816072.0,mo,0.47700000000000004,84.15,-4.829224157430441,1399.48,-1.0863342403788312,-3.7428899170516097
6070,6070,2006-11,1163720830.0,mo,0.47700000000000004,83.57,-5.4851843474327175,1401.2,-0.9647665830299936,-4.5204177644027235
6077,6077,2006-11,1163294140.0,mo,0.45,80.93,-8.470934177787825,1378.33,-2.5811923525462053,-5.889741825241621
6045,6045,2007-01,1168644572.0,mo,0.47700000000000004,88.42,0.0,1414.85,0.0,0.0
6050,6050,2007-02,1170960334.0,mo,0.444,85.22,-3.619090703460759,1448.3101,2.3649220765452177,-5.984012780005977
6063,6063,2007-04,1176075390.0,mo,0.47200000000000003,70.75,-19.98416647817236,1444.61,2.103403187617061,-22.087569665789427
6059,6059,2007-05,1180001747.0,mo,0.588,71.47,-19.16987106989369,1507.51,6.549104145315764,-25.71897521520945
6078,6078,2007-05,1179108561.0,mo,0.588,68.59,-22.427052703008364,1503.15,6.240944269710584,-28.667996972718946
6079,6079,2007-05,1180361866.0,mo,0.588,70.78,-19.950237502827413,1515.73,7.130084461250317,-27.08032196407773
6073,6073,2007-06,1181811935.0,mo,0.588,70.26,-20.538339742139787,1522.97,7.641799484044254,-28.18013922618404
6071,6071,2007-07,1184524988.0,mo,0.588,71.7,-18.909748925582445,1547.7,9.389687952786526,-28.29943687836897
6051,6051,2007-10,1192501146.0,mo,0.513,70.37,-20.41393349920832,1538.53,8.741562709827901,-29.155496209036226
6047,6047,2008-01,1201088993.0,mo,0.466,72.43,-18.08414385885545,1338.6,-5.389263879563204,-12.694879979292253
6046,6046,2008-10,1225215172.0,mo,0.212,19.53,-77.91223705044108,940.51,-33.52581545746899,-44.3864215929721
6053,6053,2008-12,1229565387.0,mo,0.212,14.67,-83.4087310563221,885.28,-37.42940947803654,-45.979321578285564
6075,6075,2008-12,1230731014.0,mo,0.212,15.0682,-82.95838045691019,903.25,-36.15931017422341,-46.79907028268678
6048,6048,2009-08,1249684269.0,mo,0.0,17.71,-79.97059488803437,1002.72,-29.12888292045093,-50.841711967583464
6066,6066,2011-09,1314998279.0,mo,293.23,26.72,-69.78059262610269,1218.89,-13.850231473301045,-55.930361152801645
6076,6076,2011-10,1319083703.0,mo,293.23,27.32,-69.10201311920379,1215.39,-14.097607520231815,-55.004405598972
6062,6062,2011-11,1320234832.0,mo,307.25,27.12,-69.3282062881701,1237.9,-12.506626144114206,-56.82158014405589
6058,6058,2012-01,1325473101.0,mo,307.25,29.65,-66.46686270074645,1257.6,-11.11425239424674,-55.3526103064997
6067,6067,2012-04,1333270511.0,mo,368.48,30.87,-65.087084370052,1403.28,-0.8177545322825697,-64.26932983776945
6065,6065,2012-06,1339858998.0,mo,366.41,33.77,-61.80728342004072,1314.88,-7.065766689048297,-54.74151673099242
6074,6074,2012-10,1350338450.0,mo,317.76,33.17,-62.4858629269396,1454.92,2.8321023430045704,-65.31796526994417
6055,6055,2013-03,1363276563.0,mo,433.15,33.78,-61.79597376159241,1563.23,10.487330812453626,-72.28330457404603
6052,6052,2013-04,1366676434.0,mo,433.15,35.28,-60.09952499434517,1578.78,11.586387249531755,-71.68591224387693
6057,6057,2013-04,1366853668.0,mo,433.15,35.53,-59.81678353313729,1585.16,12.037318443651285,-71.85410197678858
